Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
24/12/2021,4.8,4.8,4.94,4.7,4.92,0.12,2.5,4.835178621,4.86,4.92,111574.3,539.48167,-,-,111574.474,539.4825025,-,-,-,25.25,0.29,10.09,0.49,-,-,58579.51238,0.937096247,-,-,1,11906404956,-,-
27/12/2021,4.92,4.9,4.9,4.78,4.78,-0.14,-2.845528455,4.828936975,4.78,4.8,42275.6,204.146208,-,-,42275.738,204.1468761,-,-,-,24.53,0.28,9.8,0.49,-,-,56912.61569,0.355067194,-,-,1,11906404956,-,-
28/12/2021,4.78,4.78,4.8,4.76,4.8,0.02,0.418410042,4.780181688,4.78,4.8,37338.7,178.48577,-,-,37338.828,178.4863818,-,-,-,24.64,0.28,9.84,0.49,-,-,57150.74379,0.313602873,-,-,1,11906404956,-,-
29/12/2021,4.8,4.78,4.78,4.72,4.76,-0.04,-0.833333333,4.748532596,4.74,4.76,46478,220.702298,-,-,46478.256,220.7035177,-,-,-,24.43,0.28,9.76,0.49,-,-,56674.48759,0.390363474,-,-,1,11906404956,-,-
30/12/2021,4.76,4.76,4.76,4.7,4.74,-0.02,-0.420168067,4.734463439,4.74,4.76,46000.4,217.787212,-,-,46000.44,217.7874016,-,-,-,24.33,0.28,9.72,0.49,-,-,56436.35949,0.386350373,-,-,1,11906404956,-,-
4/1/2022,4.74,4.74,4.78,4.6,4.62,-0.12,-2.53164557,4.682218833,4.62,4.64,65628.2,307.285594,3000,14.22,68628.711,321.5079891,-,-,-,23.71,0.27,9.47,0.49,-,-,55007.5909,0.57640162,-,-,1,11906404956,-,-
5/1/2022,4.62,4.62,4.66,4.52,4.54,-0.08,-1.731601732,4.555188899,4.54,4.56,78518,357.664322,-,-,78518.846,357.6681911,-,-,-,23.3,0.27,9.31,0.49,-,-,54055.0785,0.659467289,-,-,1,11906404956,-,-
6/1/2022,4.54,4.56,4.64,4.52,4.58,0.04,0.881057269,4.570893416,4.56,4.58,67530.7,308.675632,-,-,67530.821,308.6761833,-,-,-,23.51,0.27,9.39,0.49,-,-,54531.3347,0.567180616,-,-,1,11906404956,-,-
7/1/2022,4.58,4.62,4.68,4.6,4.64,0.06,1.310043668,4.65000683,4.64,4.66,83017.3,386.031012,-,-,83017.612,386.0324664,-,-,-,23.81,0.27,9.51,0.49,-,-,55245.719,0.697251709,-,-,1,11906404956,-,-
10/1/2022,4.64,4.66,4.68,4.6,4.62,-0.02,-0.431034483,4.626354615,4.6,4.62,33182.5,153.514012,-,-,33182.586,153.5144121,-,-,-,23.71,0.27,9.47,0.49,-,-,55007.5909,0.278695258,-,-,1,11906404956,-,-
11/1/2022,4.62,4.6,4.64,4.6,4.62,0,0,4.615543514,4.6,4.62,17107.2,78.959026,-,-,17107.26,78.9593034,-,-,-,23.71,0.27,9.47,0.49,-,-,55007.5909,0.143681154,-,-,1,11906404956,-,-
12/1/2022,4.62,4.64,4.64,4.48,4.52,-0.1,-2.164502165,4.555797172,4.52,4.54,110114.9,501.66115,-,-,110115.64,501.6645135,-,-,-,23.2,0.26,9.27,0.49,-,-,53816.9504,0.924843732,-,-,1,11906404956,-,-
13/1/2022,4.52,4.52,4.54,4.48,4.52,0,0,4.513347335,4.52,4.54,35710.8,161.175244,14600,65.956,50310.988,227.132094,-,-,-,23.2,0.26,9.27,0.49,-,-,53816.9504,0.42255398,-,-,1,11906404956,-,-
14/1/2022,4.52,4.52,4.6,4.5,4.52,0,0,4.544535792,4.52,4.54,61927,281.429468,-,-,61927.07,281.4297865,-,-,-,23.2,0.26,9.27,0.49,-,-,53816.9504,0.520115604,-,-,1,11906404956,-,-
17/1/2022,4.52,4.52,4.6,4.5,4.52,0,0,4.541211937,4.52,4.54,38143.9,173.219534,-,-,38143.978,173.2198883,-,-,-,23.2,0.26,9.27,0.49,-,-,53816.9504,0.3203652,-,-,1,11906404956,-,-
18/1/2022,4.52,4.54,4.6,4.48,4.52,0,0,4.521921398,4.5,4.52,59761.7,270.23771,-,-,59762.162,270.2397993,-,-,-,23.2,0.26,9.27,0.49,-,-,53816.9504,0.501932886,-,-,1,11906404956,-,-
19/1/2022,4.52,4.54,4.58,4.5,4.54,0.02,0.442477876,4.538187073,4.54,4.56,26259.2,119.169162,2000,9.08,28259.322,128.2497199,-,-,-,23.3,0.27,9.31,0.49,-,-,54055.0785,0.237345547,-,-,1,11906404956,-,-
20/1/2022,4.54,4.54,4.6,4.48,4.5,-0.04,-0.881057269,4.549241634,4.48,4.5,23434.6,106.609658,-,-,23434.725,106.610226,-,-,-,23.1,0.26,9.23,0.49,-,-,53578.8223,0.196824525,-,-,1,11906404956,-,-
21/1/2022,4.5,4.48,4.58,4.36,4.58,0.08,1.777777778,4.480802444,4.56,4.58,100393.3,449.842544,-,-,100393.398,449.8429861,-,-,-,23.51,0.27,9.39,0.49,-,-,54531.3347,0.843188169,-,-,1,11906404956,-,-
24/1/2022,4.58,4.54,4.56,4.48,4.48,-0.1,-2.183406114,4.513654922,4.48,4.5,10904.2,49.217796,-,-,10904.456,49.21895174,-,-,-,22.99,0.26,9.19,0.49,-,-,53340.6942,0.09158479,-,-,1,11906404956,-,-
25/1/2022,4.48,4.5,4.54,4.42,4.44,-0.04,-0.892857143,4.462857234,4.42,4.44,28328.8,126.42739,-,-,28329.023,126.4283834,-,-,-,22.79,0.26,9.1,0.49,-,-,52864.438,0.237930955,-,-,1,11906404956,-,-
26/1/2022,4.44,4.44,4.52,4.42,4.48,0.04,0.900900901,4.477507981,4.48,4.5,18887.5,84.568932,-,-,18887.666,84.56967122,-,-,-,22.99,0.26,9.19,0.49,-,-,53340.6942,0.1586345,-,-,1,11906404956,-,-
27/1/2022,4.48,4.44,4.5,4.4,4.4,-0.08,-1.785714286,4.442501529,4.4,4.42,24519.4,108.927472,-,-,24519.444,108.927669,-,-,-,22.58,0.26,9.02,0.49,-,-,52388.18181,0.205934907,-,-,1,11906404956,-,-
28/1/2022,4.4,4.42,4.5,4.4,4.46,0.06,1.363636364,4.464140402,4.46,4.48,21543.8,96.174548,-,-,21543.97,96.17530624,-,-,-,22.89,0.26,9.14,0.49,-,-,53102.5661,0.180944375,-,-,1,11906404956,-,-
31/1/2022,4.46,4.46,4.56,4.46,4.52,0.06,1.34529148,4.513081712,4.5,4.52,21124.3,95.335692,-,-,21124.545,95.33679722,-,-,-,23.2,0.26,9.27,0.49,-,-,53816.9504,0.177421691,-,-,1,11906404956,-,-
1/2/2022,4.52,4.52,4.52,4.46,4.5,-0.02,-0.442477876,4.493661895,4.48,4.5,15396.4,69.186216,10000,45,25396.628,114.1872432,-,-,-,23.1,0.26,9.23,0.49,-,-,53578.8223,0.213302236,-,-,1,11906404956,-,-
2/2/2022,4.5,4.5,4.58,4.5,4.54,0.04,0.888888889,4.543802755,4.54,4.56,22609.4,102.732654,-,-,22609.545,102.7333139,-,-,-,23.3,0.27,9.31,0.49,-,-,54055.0785,0.18989397,-,-,1,11906404956,-,-
3/2/2022,4.54,4.56,4.58,4.5,4.52,-0.02,-0.440528634,4.534890742,4.5,4.52,15998.8,72.55281,-,-,15998.91,72.55330682,-,-,-,23.2,0.26,9.27,0.49,-,-,53816.9504,0.134372298,-,-,1,11906404956,-,-
4/2/2022,4.52,4.52,4.52,4.42,4.42,-0.1,-2.212389381,4.453984193,4.42,4.44,34604.5,154.127896,-,-,34604.874,154.129564,-,-,-,22.69,0.26,9.06,0.49,-,-,52626.30991,0.290640828,-,-,1,11906404956,-,-
7/2/2022,4.42,4.44,4.44,4.36,4.4,-0.02,-0.452488688,4.40128536,4.38,4.4,46606.4,205.128066,-,-,46606.628,205.1290763,-,-,-,22.58,0.26,9.02,0.49,-,-,52388.18181,0.39144165,-,-,1,11906404956,-,-
8/2/2022,4.4,4.42,4.44,4.4,4.42,0.02,0.454545455,4.419568933,4.42,4.44,13000.3,57.455722,-,-,13000.383,57.45609452,-,-,-,22.69,0.26,9.06,0.49,-,-,52626.30991,0.109188147,-,-,1,11906404956,-,-
9/2/2022,4.42,4.42,4.44,4.32,4.34,-0.08,-1.809954751,4.376152675,4.34,4.36,27328.6,119.594126,-,-,27329.013,119.5959397,-,-,-,22.28,0.25,8.9,0.49,-,-,51673.79751,0.22953203,-,-,1,11906404956,-,-
10/2/2022,4.34,4.36,4.38,4.3,4.34,0,0,4.335130929,4.34,4.36,20744,89.927956,-,-,20744.171,89.92870244,-,-,-,22.28,0.25,8.9,0.49,-,-,51673.79751,0.17422699,-,-,1,11906404956,-,-
11/2/2022,4.34,4.34,4.36,4.3,4.32,-0.02,-0.460829493,4.325092645,4.32,4.34,9552.6,41.31588,-,-,9552.848,41.31695094,-,-,-,22.17,0.25,8.86,0.49,-,-,51435.66941,0.08023285,-,-,1,11906404956,-,-
14/2/2022,4.32,4.3,4.3,4.22,4.24,-0.08,-1.851851852,4.258483661,4.24,4.26,17274.5,73.563176,-,-,17274.621,73.5636917,-,-,-,21.76,0.25,8.69,0.49,-,-,50483.15701,0.145086792,-,-,1,11906404956,-,-
15/2/2022,4.24,4.26,4.36,4.26,4.32,0.08,1.886792453,4.328013058,4.3,4.32,25179.9,108.978936,-,-,25180.011,108.9794117,-,-,-,22.17,0.25,8.86,0.49,-,-,51435.66941,0.211482904,-,-,1,11906404956,-,-
17/2/2022,4.32,4.38,4.42,4.32,4.36,0.04,0.925925926,4.379764408,4.36,4.38,29287.9,128.274102,-,-,29287.965,128.274385,-,-,-,22.38,0.26,8.94,0.49,-,-,51911.92561,0.245984956,-,-,1,11906404956,-,-
18/2/2022,4.36,4.36,4.38,4.3,4.32,-0.04,-0.917431193,4.345817633,4.3,4.32,25254.6,109.751886,-,-,25254.793,109.7527222,-,-,-,22.17,0.25,8.86,0.49,-,-,51435.66941,0.212110986,-,-,1,11906404956,-,-
21/2/2022,4.32,4.32,4.36,4.28,4.28,-0.04,-0.925925926,4.307859181,4.28,4.3,10828.1,46.64593,-,-,10828.433,46.64738292,-,-,-,21.97,0.25,8.78,0.49,-,-,50959.41321,0.090946285,-,-,1,11906404956,-,-
22/2/2022,4.28,4.28,4.3,4.2,4.24,-0.04,-0.934579439,4.254865536,4.24,4.26,21976.2,93.505776,-,-,21976.3,93.5062019,-,-,-,21.76,0.25,8.69,0.49,-,-,50483.15701,0.184575446,-,-,1,11906404956,-,-
23/2/2022,4.24,4.26,4.32,4.22,4.3,0.06,1.41509434,4.265444352,4.28,4.3,17033.8,72.656726,-,-,17033.923,72.65725038,-,-,-,22.07,0.25,8.82,0.49,-,-,51197.54131,0.143065208,-,-,1,11906404956,-,-
24/2/2022,4.3,4.44,4.52,4.32,4.48,0.18,4.186046512,4.441753168,4.46,4.48,156942.2,697.098514,-,-,156942.86,697.1014442,-,-,-,22.99,0.26,9.19,0.49,-,-,53340.6942,1.318138099,-,-,1,11906404956,-,-
25/2/2022,4.48,4.52,4.66,4.42,4.6,0.12,2.678571429,4.554240124,4.58,4.6,83665,381.0305,-,-,83665.357,381.0321086,-,-,-,19.68,0.27,9.43,0.49,-,-,54769.4628,0.702692016,-,-,1,11906404956,-,-
28/2/2022,4.6,4.6,4.7,4.52,4.68,0.08,1.739130435,4.636892372,4.66,4.68,58436.2,270.96237,-,-,58436.688,270.9646244,-,-,-,20.02,0.27,9.6,0.49,-,-,55721.97519,0.490800441,-,-,1,11906404956,-,-
1/3/2022,4.68,4.68,4.7,4.6,4.6,-0.08,-1.709401709,4.631087977,4.6,4.62,30863.7,142.93251,-,-,30863.974,142.9337763,-,-,-,19.68,0.27,9.43,0.49,-,-,54769.4628,0.259221605,-,-,1,11906404956,-,-
2/3/2022,4.6,4.6,4.7,4.58,4.58,-0.02,-0.434782609,4.636806612,4.56,4.58,29764,138.009912,-,-,29764.145,138.0105858,-,-,-,19.59,0.27,8.38,0.55,-,-,54531.3347,0.249984316,-,-,1,11906404956,-,-
3/3/2022,4.58,4.58,4.64,4.54,4.6,0.02,0.436681223,4.589242828,4.58,4.6,24419.8,112.068392,-,-,24419.992,112.0692742,-,-,-,19.68,0.27,8.42,0.55,-,-,54769.4628,0.205099626,-,-,1,11906404956,-,-
4/3/2022,4.6,4.56,4.62,4.5,4.5,-0.1,-2.173913043,4.557972881,4.5,4.52,20811.8,94.85962,-,-,20811.907,94.86011084,-,-,-,19.25,0.26,8.24,0.55,-,-,53578.8223,0.174795894,-,-,1,11906404956,-,-
7/3/2022,4.5,4.48,4.48,4.34,4.38,-0.12,-2.666666667,4.40236211,4.36,4.38,22019.3,96.936932,-,-,22019.742,96.93886894,-,-,-,18.74,0.26,8.02,0.55,-,-,52150.05371,0.184940308,-,-,1,11906404956,-,-
8/3/2022,4.38,4.34,4.42,4.24,4.38,0,0,4.333712231,4.38,4.4,27761.2,120.309052,-,-,27761.396,120.3098932,-,-,-,18.74,0.26,8.02,0.55,-,-,52150.05371,0.233163546,-,-,1,11906404956,-,-
9/3/2022,4.38,4.42,4.54,4.36,4.54,0.16,3.652968037,4.479662254,4.52,4.54,30573.3,136.958058,-,-,30573.681,136.9597643,-,-,-,19.42,0.27,8.31,0.55,-,-,54055.0785,0.25678348,-,-,1,11906404956,-,-
10/3/2022,4.54,4.54,4.62,4.46,4.46,-0.08,-1.762114537,4.532580418,4.46,4.48,23607.8,107.004252,-,-,23607.94,107.0048848,-,-,-,19.08,0.26,8.16,0.55,-,-,53102.5661,0.19827933,-,-,1,11906404956,-,-
11/3/2022,4.46,4.42,4.56,4.42,4.46,0,0,4.491574589,4.44,4.46,24222.2,108.795818,-,-,24222.568,108.7974641,-,-,-,19.08,0.26,8.16,0.55,-,-,53102.5661,0.203441493,-,-,1,11906404956,-,-
14/3/2022,4.46,4.46,4.5,4.36,4.36,-0.1,-2.242152466,4.408631889,4.36,4.38,20022.5,88.271832,-,-,20022.781,88.27308102,-,-,-,18.65,0.26,7.98,0.55,-,-,51911.92561,0.16816815,-,-,1,11906404956,-,-
15/3/2022,4.36,4.38,4.46,4.36,4.36,0,0,4.398798099,4.36,4.38,11130.7,48.961702,-,-,11130.77,48.962025,-,-,-,18.65,0.26,7.98,0.55,-,-,51911.92561,0.093485565,-,-,1,11906404956,-,-
16/3/2022,4.36,4.42,4.46,4.4,4.42,0.06,1.376146789,4.423775634,4.4,4.42,9279.5,41.050426,-,-,9279.562,41.05070608,-,-,-,18.91,0.26,8.09,0.55,-,-,52626.30991,0.077937564,-,-,1,11906404956,-,-
